PATIENT_ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
4b257fba-3c8c-c0e2-876b-33554bc4af56,1957-09-25,,999-50-4657,S99972952,X84246105X,Ms.,Cathryn51,Crist667,,,S,black,nonhispanic,NaN,The Woodlands  Texas  US,402 Bernier Camp,Kilgore,Texas,Gregg County,48183.0,75662,0.3236229195551957,-94.87988947609838,21458.33,892.32,114350
28c30793-88ac-6ae6-9909-173bd42706f1,1963-08-25,,999-90-1149,S99931879,X9549710X,Ms.,Natalia964,Carrasquillo418,,,S,white,hispanic,NaN,La Paz  Baja California  MX,716 Ortiz Pathway,West Odessa,Texas,Ector County,,0,0.3185378804065754,-102.53650122006415,14511.54,0.0,75951
221e1155-064e-642a-d264-581f524b60ed,1980-10-27,,999-32-5936,S99971229,X33408901X,Mr.,Geraldo282,Mitchell808,,,M,white,nonhispanic,NaN,Rosenberg  Texas  US,1015 Grimes Junction,Seminole,Texas,Gaines County,48165.0,79360,0.3273404499131493,-102.71740846863806,11692.5,0.0,76175
b58664ad-59c9-16dc-2031-1b4f0caaba12,1984-04-14,,999-94-8561,S99939391,X75529092X,Mr.,Gene733,Crist667,,,M,white,nonhispanic,NaN,Hurst  Texas  US,225 Balistreri Highlands,Victoria,Texas,Victoria County,48469.0,77901,0.28921826057759253,-96.84535627712116,10881.78,0.0,51277
5c04bcc1-ea23-6df4-0040-ffe082119034,2001-06-29,,999-30-2143,S99968437,X33421085X,Ms.,Manuela585,Polanco94,,,,white,hispanic,NaN,Ponce  Puerto Rico  PR,616 Bayer Heights Apt 55,Austin,Texas,Travis County,48453.0,78742,0.30484672405278856,-97.591348414756,3896.26,7270.72,3088
6fdc5552-cb1f-7fed-51f0-2809637a9afe,2011-07-05,,999-55-8422,,,,Kati243,Reichert620,,,,black,nonhispanic,NaN,La Marque  Texas  US,945 Howell Wynd,San Angelo,Texas,Tom Green County,48451.0,76904,0.3130747825387504,-100.39558494105444,4883.86,4264.24,26578
818a4839-e478-3a97-0b86-dc0e2aed6a5b,1960-08-02,,999-14-1475,S99915135,X28511945X,Mrs.,Louise871,Collier206,,Fisher429,D,white,nonhispanic,NaN,Sudan  Texas  US,747 Berge Road,Lavon,Texas,Collin County,48085.0,75166,0.33044682231646777,-96.46384419042528,14089.38,1230.24,30735
4f031f39-6636-a3ba-4fca-fce9ee14b5ec,1986-02-08,,999-18-3127,S99972187,X47510599X,Mrs.,Florance664,Schulist381,,Hegmann834,M,white,nonhispanic,NaN,Cleveland  Texas  US,516 Waters Camp Unit 72,Austin,Texas,Travis County,48453.0,78734,0.30233552677279774,-97.75413934372337,6215.06,4802.72,5622
9ec73ebd-a5ae-883c-8dab-847d5b255429,1996-05-16,,999-48-1215,S99952753,X89014163X,Ms.,Audrie782,Kessler503,,,,white,nonhispanic,NaN,Dallas  Texas  US,971 Kshlerin Corner,Houston,Texas,Harris County,48201.0,77598,0.2964620288700965,-95.25306403097808,4415.62,7020.72,2281
b84d150c-d7f8-0d06-b168-6866be773234,1973-09-18,,999-15-6248,S99992422,X89723298X,Mr.,Jerald662,Osinski784,,,S,white,nonhispanic,NaN,Sienna Plantation  Texas  US,526 Green Mall Suite 98,West Odessa,Texas,Ector County,,0,0.3186029586413679,-102.47993283562548,16527.68,386.93,66709
8e225074-b073-45f8-1eb9-4e57c7b0086c,1962-05-01,,999-85-3706,S99927910,X75978348X,Mr.,Antonia30,Hackett68,,,S,white,nonhispanic,NaN,Gatesville  Texas  US,104 Schowalter Estate,Fort Worth,Texas,Tarrant County,48439.0,76112,0.32774166576907887,-97.23153023314234,14780.9,0.0,67138
886b2b96-5052-4b20-63bd-d35c75d5fe7e,2006-03-10,,999-93-5869,S99963861,,,Cathie710,Lynch190,,,,white,nonhispanic,NaN,Austin  Texas  US,207 Bogan Corner Unit 46,Austin,Texas,Travis County,48453.0,78742,0.3025132524915636,-97.78026280758516,10358.9,0.0,93693
d7a8b6a6-ede7-e129-dbc5-faa5be5bc536,2017-08-22,,999-53-5149,,,,Alexander630,Conn188,,,,white,hispanic,NaN,Houston  Texas  US,440 Marvin Rue Suite 31,Kingsville,Texas,Kleberg County,48273.0,78363,0.2741723474434607,-97.87285136538657,600.0,5888.4,16369
1770d7ad-7516-5914-e61d-aeced3117998,1979-10-07,,999-47-4869,S99985202,X4560500X,Mr.,Antwan357,Kuphal363,,,M,white,nonhispanic,NaN,Houston  Texas  US,826 Frami Ferry Unit 38,San Antonio,Texas,Bexar County,48029.0,78112,0.2931198549517643,-98.50021483866112,11087.67,4666.72,22982
57e9c369-e372-fd10-b786-160551accb3d,1993-01-23,,999-99-9965,S99976320,X4020428X,Mrs.,Ramonita441,Wehner319,,Ruecker817,M,white,nonhispanic,NaN,Arlington  Texas  US,634 Herzog Dale,San Antonio,Texas,Bexar County,48029.0,78253,0.2942325625303899,-98.35667985481513,10526.16,0.0,61335
d325ad91-b2d8-7d89-8d4d-870ee1bba963,1982-08-07,,999-95-2986,S99951300,X58231836X,Mrs.,Debi992,Hessel84,,Prosacco716,D,white,nonhispanic,NaN,Laredo  Texas  US,301 Lesch Common,Austin,Texas,Travis County,48453.0,78742,0.30448299331328027,-97.67238547500548,13024.48,0.0,445478
e3eff1a4-0349-856b-fe5d-82dadaf93968,1949-06-27,,999-83-6567,S99993872,X48180980X,Mrs.,Carmel816,Hoeger474,,Stokes453,D,white,nonhispanic,NaN,Galveston  Texas  US,306 Pagac Meadow,Fairview,Texas,Collin County,48085.0,75069,0.33205881810340093,-96.56414388992638,16306.93,1943.84,193983
7c201a62-ead7-7275-8b8a-1c5e4dd5a2ae,1980-06-02,,999-60-9212,S99954377,X10499342X,Mr.,Jacobo456,Archuleta517,,,M,white,hispanic,NaN,La Paz  Baja California  MX,602 Rice Vale,Nacogdoches,Texas,Nacogdoches County,48347.0,75961,0.3168846587824209,-94.65750618553771,11692.5,0.0,39291
e6d6e54e-7782-88da-3c82-e5cecddb0d4d,1978-07-29,,999-12-8555,S99953604,X62691953X,Mr.,Homero668,Reyes140,,,D,native,hispanic,NaN,Panama City  Panama  PA,640 Hermiston Esplanade Suite 65,Laredo,Texas,Webb County,48479.0,78040,0.2751312887518309,-99.4527675069006,13900.85,0.0,68184
942f8f5c-8209-9f6b-8e00-8b645925ee1d,1980-04-10,,999-26-2953,S99973823,X10117896X,Ms.,Antonia30,Pagan507,,,S,white,hispanic,NaN,Roseau  Saint George  DM,944 Wolf Ranch,Austin,Texas,Travis County,48453.0,78745,0.3027970666656602,-97.8374283082067,12674.09,0.0,67093
c2787289-68c2-4d6f-8509-5cdf57050fac,1946-04-06,,999-66-1976,S99923364,X26350826X,Mrs.,Ula130,Steuber698,,Kemmer137,M,white,hispanic,NaN,Lubbock  Texas  US,468 Mosciski Fork,La Homa,Texas,Hidalgo County,,0,0.2628357905204617,-98.3314500144794,21323.08,6534.21,21428
92f628b1-b90c-1dd2-d88d-d4f074ee838a,2005-06-06,,999-44-8398,S99961661,,Mr.,Coy949,Lynch190,,,,white,nonhispanic,NaN,Sugar Land  Texas  US,819 Cole Dam Unit 73,Longview,Texas,Gregg County,48183.0,75603,0.3253017258340239,-94.90987876448123,10514.49,0.0,89608
0a23af2c-87a4-72f9-e0dd-07a43c8ef82a,2001-08-06,,999-45-9107,S99927295,X8599571X,Ms.,Sonia106,Schulist381,,,,white,nonhispanic,NaN,El Paso  Texas  US,972 Borer Crossing Unit 23,Ovilla,Texas,Ellis County,48139.0,76065,0.3254760388298671,-96.97533183401843,9888.11,779.33,185358
af76d713-9ce1-24e4-8676-9802be24b818,2016-08-01,,999-37-6195,,,,Sheryl275,Grant908,,,,white,nonhispanic,NaN,Mission Bend  Texas  US,436 Spencer Alley,Dallas,Texas,Dallas County,48113.0,75224,0.32676255429684387,-96.71922052791736,5434.43,1323.33,55247
ab282a46-ed93-23bf-22d8-04ac26f165ab,2013-05-15,,999-24-7691,,,,Carla633,Osorio731,,,,white,hispanic,NaN,Port-au-Prince  Haiti  HT,611 Toy Underpass,Mineral Wells,Texas,Palo Pinto County,48363.0,76067,0.32830366257161414,-98.167783308097,6242.51,1323.33,36863
8a27bcae-4501-7dd0-670b-b5e2432b4a16,2009-06-20,,999-13-6934,,,,Frederic454,McGlynn426,,,,white,nonhispanic,NaN,De Kalb  Texas  US,1049 Schinner Flat Suite 91,Irving,Texas,Dallas County,48113.0,75050,0.3292498444887888,-96.91722921979724,1500.0,8322.82,471
bb236007-3c20-849e-fccd-8ea28b3dc1f9,1948-07-29,,999-26-6283,S99980173,X28151238X,Mr.,Marlon619,Mueller846,,,M,asian,hispanic,NaN,Texas City  Texas  US,567 Grimes Divide,Plano,Texas,Collin County,48085.0,75094,0.331622671289862,-96.6574735146904,16428.44,2037.45,132646
a9d5d4d0-2ffe-eac5-887d-57be050c9d7a,2011-06-11,,999-88-8589,,,,Homero668,Alejandro916,,,,white,hispanic,NaN,Puebla  Puebla  MX,1053 Koss Junction,Weslaco,Texas,Hidalgo County,48215.0,78596,0.2620798653166943,-97.94314320474308,9148.1,0.0,40199
701dc6b2-eb74-6d56-7937-6fa353868cf5,1987-07-18,,999-75-4634,S99989899,X63649236X,Mr.,Leandro563,Boyle917,,,D,white,nonhispanic,NaN,Sugar Land  Texas  US,961 Rodriguez Parade Unit 95,Houston,Texas,Harris County,48201.0,77095,0.2969845738687731,-95.23115149813728,12427.92,0.0,38829
10985bdd-ebb3-ae74-91bb-d267a7f8bbcb,1993-03-23,,999-72-4164,S99922633,X32139091X,Mr.,Lenard338,Sauer652,,,M,white,nonhispanic,NaN,Missouri City  Texas  US,359 Bahringer Pathway,Houston,Texas,Harris County,48201.0,77062,0.2986643664194959,-95.12806371658972,10911.93,0.0,36294
50720de6-6bb4-5f93-be7f-94df36039515,2016-11-25,,999-42-7404,,,,Mateo562,Palomo90,,,,white,hispanic,NaN,Bayamon  Puerto Rico  PR,1086 Cronin Path,Belton,Texas,Bell County,48027.0,76571,0.31015912878628227,-97.49325989800856,6757.76,0.0,74349
c6ea7efa-40b9-03da-e466-e442f41b52ac,1980-08-09,,999-54-8215,S99971664,X53223266X,Mr.,Bart73,Fahey393,,,M,white,hispanic,NaN,Houston  Texas  US,818 Stoltenberg Path,Brownsville,Texas,Cameron County,48061.0,78575,0.2607352393610068,-97.26958333227562,11692.5,0.0,76945
1930dc3a-01b5-4c73-1081-4eb2fb9aad87,1996-05-11,,999-80-7948,S99970983,X84703875X,Mr.,Arturo47,Yundt842,,,,white,nonhispanic,NaN,Lancaster  Texas  US,602 Fahey Path,Arlington,Texas,Tarrant County,48113.0,75050,0.32691660138167355,-97.14699506781383,10936.8,0.0,95666
86613c26-dc54-2d9d-a1db-55c971474f81,1951-02-25,,999-54-6476,S99940324,X89421672X,Mr.,Dewitt635,Wolff180,,,M,white,nonhispanic,NaN,Frisco  Texas  US,955 Medhurst Boulevard Apt 1,Odessa,Texas,Ector County,48329.0,79707,0.31895983836472147,-102.34866729579174,13005.45,4413.8,18070
ffd785b1-5c85-306c-f9f5-44663b04988d,1961-11-10,,999-89-8272,S99981551,X71582573X,Mr.,Les282,Hauck852,,,D,white,nonhispanic,NaN,Fort Worth  Texas  US,108 Heller Mission,Weatherford,Texas,Parker County,48367.0,76085,0.3294356222974818,-97.51714591015508,20376.34,0.0,55926
30ccba06-36e9-b4f9-6c70-e8395fe7e0f2,2010-09-14,,999-86-8635,,,,Deana43,Willms744,,,,white,nonhispanic,NaN,McAllen  Texas  US,515 Raynor Brook Unit 34,Watauga,Texas,Tarrant County,48439.0,76148,0.32914402809056786,-97.19631650346888,5289.22,4264.24,31882
345ada8c-d095-a41b-0862-88514a7aea04,1981-10-11,,999-58-3283,S99999398,X54836177X,Ms.,Francisca486,Villanueva621,,,S,white,hispanic,NaN,Santo Domingo  National District  DO,271 Terry Club,Grand Prairie,Texas,Tarrant County,48113.0,75104,0.32484110032738966,-96.99225950286235,11692.5,0.0,137273
2c9eff4e-5a57-be7b-4770-4756db6f654c,1994-08-18,,999-79-2907,S99988361,X46522227X,Mrs.,Daniela614,Villa94,,Tejeda887,M,white,hispanic,NaN,Mexico City  Mexico City  MX,328 Jenkins Spur,Houston,Texas,Harris County,48201.0,77503,0.29863423217348806,-95.49655832385363,11705.7,0.0,36621
05b491a3-03f3-74d5-5a6a-85796f87789f,2000-12-31,,999-14-6280,S99931914,X43928759X,Ms.,Bianca274,King743,,,,white,hispanic,NaN,Atascocita  Texas  US,488 Bartell Spur,San Antonio,Texas,Bexar County,48029.0,78249,0.2941168669083501,-98.4903060483491,8168.74,2998.24,31027
d39fd10f-22b7-58a2-0edc-46a8b87b7874,1987-07-20,,999-54-7272,S99992506,X33086042X,Mr.,Young120,Connelly992,,,M,black,hispanic,NaN,Corpus Christi  Texas  US,319 Beier Dam Suite 46,Fort Worth,Texas,Tarrant County,48121.0,76262,0.3281556274567813,-97.0722657950154,10248.88,0.0,60523
611e1ed2-a656-1a20-6ae5-29379b40b03c,2018-06-10,,999-39-6440,,,,Benjamín452,Venegas795,,,,white,hispanic,NaN,Gaudalajara  Jalisco  MX,429 Hills Haven,Brownsville,Texas,Cameron County,48061.0,78578,0.25941370135108566,-97.27128008368533,500.0,5719.04,11001
4ce79849-c198-d3e7-45da-4fc9712262dd,2013-11-07,,999-67-7368,,,,Conchita9,Muñoz828,,,,white,hispanic,NaN,Salisbury  Saint Joseph Parish  DM,640 Kertzmann Common Apt 88,Laredo,Texas,Webb County,48479.0,78045,0.27582929699944414,-99.48855429160874,1000.0,6565.84,22259
0f0c561d-3142-8608-90c6-01ca6f3595a2,2010-08-30,,999-94-3872,,,,Morgan564,Moore224,,,,white,nonhispanic,NaN,El Paso  Texas  US,182 DuBuque Bypass Unit 54,Buda,Texas,Hays County,48209.0,78610,0.300618723813792,-97.8689022998827,9053.92,0.0,194254
3704dfb3-ed3e-6a07-29f8-ca934184a99a,1968-11-04,,999-54-7400,S99941037,X66995781X,Mrs.,Carla633,Solano766,,Guzmán14,D,white,hispanic,NaN,Caguas  Puerto Rico  PR,979 Schuppe Landing Apt 21,Live Oak,Texas,Bexar County,48029.0,78148,0.29518439194760154,-98.32695681590133,16432.05,0.0,67797
5e549e24-7266-a6a7-9f6c-85eb510b6abd,2006-12-12,,999-41-7989,S99974424,,,Enrique929,Schoen8,,,,white,hispanic,NaN,McAllen  Texas  US,268 Wiegand Green,Laredo,Texas,Webb County,48479.0,78041,0.2733762422548463,-99.35019614174276,10225.54,0.0,196356
cae369cd-abeb-35ce-5669-ffd05664da82,2001-03-18,,999-71-4182,S99977184,X42746016X,Ms.,Frank378,Ortiz186,,,,white,nonhispanic,NaN,Dallas  Texas  US,656 Morissette Avenue,Grapevine,Texas,Tarrant County,48113.0,75019,0.33031318860988956,-96.97039935250972,10917.21,0.0,119466
6f43d586-c35d-59cc-213d-560190c41048,1988-01-22,,999-78-4688,S99996108,X85650253X,Mr.,Irving123,Heidenreich818,,,S,white,hispanic,NaN,San Antonio  Texas  US,871 Hamill Overpass,Manor,Texas,Travis County,48453.0,78653,0.3029536028186988,-97.31766772353632,10748.42,0.0,131757
7a50a777-2f94-cbc8-542b-8cf83d325295,2003-10-13,,999-93-4298,S99997502,X57087835X,Mr.,Michel472,Borer986,,,,black,hispanic,NaN,Fort Worth  Texas  US,1022 Hilll Forge,San Antonio,Texas,Bexar County,48187.0,78154,0.29366188296552936,-98.66592792074576,10761.62,0.0,78282
ac9218e5-eb68-fe48-18fb-36aa4874e122,2008-05-25,,999-18-2056,,,,Eloisa55,Grijalva82,,,,black,hispanic,NaN,Santo Domingo  National District  DO,151 Langworth Vista Apt 98,Dallas,Texas,Dallas County,48113.0,75206,0.32838950011734874,-96.84639599450676,9592.64,0.0,40936
f29e3722-036f-8b10-61be-6330d57314bc,2016-07-14,,999-16-4370,,,,Amal279,Bergnaum523,,,,asian,nonhispanic,NaN,Incheon  Incheon  KR,1026 Yundt Key,Hutto,Texas,Williamson County,48491.0,78634,0.30602999099563744,-97.53185305173432,5434.43,1323.33,86905
f14c8e64-2658-0685-763e-840cfedff03a,2012-06-28,,999-75-7474,,,,Ardis509,Rolfson709,,,,asian,nonhispanic,NaN,Grand Prairie  Texas  US,684 Rice Camp Unit 48,Frisco,Texas,Collin County,48085.0,75070,0.3316244663144872,-96.9026272949942,8243.2,0.0,116806
fc81bced-1e2e-902d-3667-b734aa4573f5,1962-11-08,,999-33-1160,S99987693,X65669945X,Mr.,Agustín529,Márquez847,,,M,white,hispanic,NaN,Caracas  Capital District  VE,206 Bradtke Walk Apt 29,Kress,Texas,Swisher County,48437.0,79052,0.3434738435346646,-101.7629027114336,15154.27,0.0,35016
e02799d2-b062-4cf4-cd19-500ad662dc80,2012-03-09,,999-70-9825,,,,Luke971,Breitenberg711,,,,white,nonhispanic,NaN,El Paso  Texas  US,549 Bednar Orchard Apt 65,San Antonio,Texas,Bexar County,48029.0,78227,0.29584194986579315,-98.48526299606684,8243.2,0.0,97098
15c68731-656a-e448-c533-4ba068cf7ea5,1950-11-19,,999-20-6589,S99951250,X63158974X,Mr.,Lewis216,Bergnaum523,,,D,white,hispanic,NaN,San Antonio  Texas  US,693 Brekke Highlands,Driftwood,Texas,Hays County,48209.0,78619,0.3010622149628049,-98.0770981596552,16185.63,4225.48,530229
6e293b0b-d0ef-bb99-e290-f6ec4ad99eaf,2003-07-02,,999-35-6976,S99948171,X41216973X,Ms.,Austin578,Schaden604,,,,black,nonhispanic,NaN,Friona  Texas  US,362 Raynor Crossroad Suite 33,Pasadena,Texas,Harris County,48201.0,77507,0.2966990871030617,-95.10767298328432,2569.36,7692.72,7647
291af457-9748-8f57-5954-d2b5d2ca5a70,1974-02-01,,999-52-2681,S99976597,X43548568X,Ms.,Ariel183,Zieme486,,,S,white,nonhispanic,NaN,Stafford  Texas  US,972 Crona Meadow,Henderson,Texas,Rusk County,48401.0,75652,0.32038632963681424,-94.87626065665572,11321.04,0.0,128114
d826d51c-1d4c-15e4-e5dc-1d73a62d97bd,2021-02-05,,999-15-1550,,,,Julio255,Metz686,,,,white,hispanic,NaN,San Antonio  Texas  US,1058 Shanahan Fort,El Paso,Texas,El Paso County,48141.0,79903,0.3181210825349596,-106.50382183935984,5002.96,0.0,61990
3a0ef3dd-35db-2620-41ba-68bf72861f62,1979-07-30,,999-90-7774,S99970199,X40758676X,Mrs.,Julia241,Terrazas956,,Alemán808,M,white,hispanic,NaN,Tegucigalpa  Francisco Morazán  HN,1010 Flatley Gate Suite 94,Brownsville,Texas,Cameron County,48061.0,78583,0.26115600707030656,-97.6377685075528,7159.14,4666.72,12513
e27bc5f0-974d-2bae-2380-3ff4965792ea,1978-08-15,,999-80-7058,S99986595,X19945276X,Ms.,Amy965,Yost751,,,S,white,nonhispanic,NaN,Pasadena  Texas  US,896 Ruecker Haven Apt 54,Fort Worth,Texas,Tarrant County,48439.0,76132,0.3285274985886895,-97.58028676971504,6659.6,4666.72,6784
9bdf34e6-9926-b6f7-cb6c-121c64434512,2002-07-05,,999-82-1202,S99984144,X53903739X,Ms.,Mignon230,Heathcote539,,,,white,nonhispanic,NaN,Brenham  Texas  US,696 Kshlerin Crossing,San Antonio,Texas,Bexar County,48029.0,78242,0.29334894206880024,-98.36406251883334,2669.36,7456.72,4963
f8ea7fb7-98ac-c2dd-47b3-8b399b017af6,2005-03-28,,999-42-3326,S99977612,,Mr.,Rich940,Rau926,,,,white,nonhispanic,NaN,Irving  Texas  US,114 Waters Well,Dallas,Texas,Dallas County,48113.0,75251,0.3278275762836561,-96.73798497584406,7044.25,3470.24,28418
715884a4-0f00-1e15-4d32-199c74d0787a,1987-06-20,,999-21-9414,S99979726,X70482964X,Ms.,Lynne528,Douglas31,,,S,asian,nonhispanic,NaN,Ho Chi Minh City  Gia Định  VN,683 Bradtke Green Unit 33,Copper Canyon,Texas,Denton County,48121.0,75077,0.3308368827505195,-97.10968764459663,10248.88,0.0,67297
759de96f-3759-1fe5-7d70-17cf1ad751b4,1957-11-10,,999-51-2774,S99925793,X30851607X,Mrs.,Kenna183,Feest103,,Beier427,M,white,nonhispanic,NaN,Mission  Texas  US,635 Bernhard Bridge,The Woodlands,Texas,Harris County,48339.0,77382,0.3008593308627922,-95.61336170369624,16389.97,3615.08,3058
7f7db016-1245-da84-d6c0-a7415c8b6bc7,1975-02-14,,999-39-1552,S99985884,X7812719X,Ms.,Emelina469,Wehner319,,,S,black,nonhispanic,NaN,Pharr  Texas  US,133 Kling Trail Apt 53,Nederland,Texas,Jefferson County,48245.0,77651,0.2985519437584949,-94.15205324678917,11820.58,0.0,234723
d53bceed-94da-3422-24be-937c904980a8,2014-08-19,,999-99-6671,,,,Eryn994,Beatty507,,,,white,hispanic,NaN,Houston  Texas  US,816 Lakin Common Unit 8,San Antonio,Texas,Bexar County,48029.0,78023,0.2954640262880288,-98.5431809355088,5973.15,1323.33,94427
feda5745-0697-ff45-0e95-9c742b02148a,1994-02-22,,999-91-4886,S99955919,X77838621X,Mr.,Jamie386,Koch169,,,S,white,hispanic,NaN,Little Elm  Texas  US,644 Lebsack Frontage road,San Antonio,Texas,Bexar County,48029.0,78205,0.29365522144137474,-98.33779975378376,9115.46,2454.24,25458
2c2276fb-5593-00ba-1417-7d9fbcd92987,1994-12-28,,999-46-7947,S99927253,X71853783X,Mrs.,Lulu18,Kirlin939,,Grimes165,M,hawaiian,nonhispanic,NaN,Dallas  Texas  US,879 Heathcote Course Unit 25,Austin,Texas,Travis County,48453.0,78702,0.30305405444614536,-97.96597164727407,4734.98,6970.72,8911
ff7128c7-1963-25f5-1725-4c0b4de387eb,2021-10-19,,999-11-2986,,,,Carl856,Reinger292,,,,white,nonhispanic,NaN,Little Elm  Texas  US,654 Kautzer Arcade Apt 41,Dallas,Texas,Dallas County,48113.0,75019,0.3287149011406301,-96.69567742647016,4464.24,0.0,38474
54fb247d-211e-539e-f7fa-30ed30e6d034,1989-06-03,,999-81-9328,S99977590,X78184350X,Mr.,Salvador46,Vélez150,,,M,white,hispanic,NaN,Salisbury  Saint Joseph Parish  DM,443 O'Hara Orchard,Pearland,Texas,Brazoria County,48157.0,77545,0.29541749099709436,-95.31348045421969,11316.13,0.0,190549
0bba78f3-3cba-b773-469f-847fcc1c200b,2004-03-09,,999-22-4585,S99947727,,Mr.,Alberto639,Villa94,,,,white,hispanic,NaN,Caguas  Puerto Rico  PR,1051 Kuvalis Vista Unit 84,Laredo,Texas,Webb County,48479.0,78043,0.27346964752620784,-99.36476801232364,10761.62,0.0,66034
0afcfdfc-2038-bfa8-2847-b42e4063e861,1995-12-20,,999-10-9981,S99920376,X9433276X,Mrs.,Traci329,Jones311,,Ziemann98,M,asian,hispanic,NaN,Brownsville  Texas  US,1037 Bergstrom Byway,Houston,Texas,Harris County,48201.0,77061,0.29643142169302383,-95.41218017576014,8574.1,2862.24,26128
f711740d-1b5c-9ac1-e15c-f3876eb992c2,1998-12-11,,999-64-9223,S99954351,X45317961X,Mr.,José Luis472,Quesada500,,,,black,hispanic,NaN,Port-au-Prince  Haiti  HT,243 Lesch Crossroad,Hurst,Texas,Tarrant County,48439.0,76022,0.32886050057142524,-97.22540367411376,10667.44,0.0,48574
73f748e4-3cd0-5f48-e2dd-3a97cadbc1ce,1989-01-19,,999-82-2330,S99966550,X24318986X,Mr.,Bryce11,King743,,,M,white,nonhispanic,NaN,San Antonio  Texas  US,944 Wolf Mews,Dallas,Texas,Dallas County,48113.0,75050,0.32913347545865307,-96.82361942455316,11020.42,0.0,51150
950e207e-9644-b8c8-b300-18bc12adcd73,2021-12-25,,999-71-9977,,,,Roger751,Zieme486,,,,white,nonhispanic,NaN,Cedar Park  Texas  US,138 Runolfsson Key,College Station,Texas,Brazos County,48041.0,77845,0.30620367333365855,-96.29212181075027,4464.24,0.0,94364
b020461b-cabe-6d0c-8363-2e760e48adec,1975-10-24,,999-77-5852,S99998813,X26226408X,Mr.,Weston546,Ferry570,,,M,black,nonhispanic,NaN,Bryan  Texas  US,994 McDermott Gardens,Huntsville,Texas,Walker County,48471.0,77320,0.3071690172696486,-95.596602171495,11820.58,0.0,48335
210fa72d-19ae-708b-e851-2014f8f757bc,1939-09-19,,999-87-5461,S99939180,X63030503X,Ms.,Maia476,Mraz590,,,S,white,hispanic,NaN,Houston  Texas  US,1045 Heidenreich Grove Unit 19,Shallowater,Texas,Lubbock County,48303.0,79363,0.33780005086942283,-101.98457137207475,22362.68,3735.87,142582
760a7058-516e-26e7-8c9d-a8972d3f26f8,2020-07-03,,999-82-7407,,,,Daphine453,O'Conner199,,,,white,nonhispanic,NaN,College Station  Texas  US,842 Powlowski Manor Unit 10,Waco,Texas,McLennan County,48309.0,76708,0.31661987841704653,-97.1314711140602,400.0,4736.32,4603
21670413-e574-ea2c-2c66-d1b4f9cccbcf,1993-05-19,,999-34-7239,S99998839,X60154440X,Mr.,Leslie90,Kemmer137,,,S,white,nonhispanic,NaN,Mesquite  Texas  US,323 Welch Ranch,Austin,Texas,Travis County,48453.0,78703,0.3029971995937885,-97.71821491011296,11161.7,0.0,87430
bc563a0d-b6b9-a217-1fe5-eaf5fdedcd9c,1985-02-26,,999-97-4445,S99942560,X40557217X,Mr.,Emile522,Hackett68,,,M,white,hispanic,NaN,Bryan  Texas  US,619 Littel Haven Suite 83,Lufkin,Texas,Angelina County,48005.0,75941,0.31393495634420837,-94.75998551028452,6079.06,4802.72,12654
342e89c9-a8f5-2003-5df4-cda3f929fc35,1993-10-30,,999-77-2607,S99914164,X67402361X,Mrs.,Kayce253,Champlin946,,Schmidt332,M,white,nonhispanic,NaN,Bellmead  Texas  US,893 Swaniawski Gardens,Austin,Texas,Travis County,48453.0,78745,0.30171464988468133,-97.75660026749657,11297.7,0.0,185126
741cf698-0dac-f2f3-478a-fc6a7c38d830,1979-06-20,,999-45-1069,S99944063,X81393232X,Mrs.,Elfrieda676,Hills818,,Boyer713,M,white,nonhispanic,NaN,Corpus Christi  Texas  US,418 Crist Plaza Apt 99,Fredericksburg,Texas,Gillespie County,48171.0,78624,0.3030728192549575,-98.97471200415636,10908.34,2537.63,25747
60b1cb03-1c0d-2c84-7eee-1ed50dce5fb6,2023-06-07,,999-27-8682,,,,Song837,Hessel84,,,,white,nonhispanic,NaN,Houston  Texas  US,665 Bosco Passage,Allen,Texas,Collin County,48085.0,75013,0.3314431593469749,-96.69303708998882,2165.44,0.0,161606
f519b715-ea83-17cf-85fd-e72bf475ed67,2002-03-29,,999-80-6227,S99952663,X6084188X,Mr.,Hernán834,Meza847,,,,black,hispanic,NaN,Portsmouth  Saint John Parish  DM,990 Von Frontage road Apt 59,Arlington,Texas,Tarrant County,48113.0,75051,0.32661100411308136,-97.13516426074972,10625.62,0.0,124207
f3d0a88d-813d-669d-91a7-6b26ad7657f1,1997-11-24,,999-93-3052,S99928671,X61277516X,Mr.,Perry780,Dickinson688,,,,white,hispanic,NaN,Pearland  Texas  US,652 Harris Well Suite 85,Pharr,Texas,Hidalgo County,48215.0,78501,0.2610502563474623,-98.1496714774364,11436.34,0.0,38611
1ba172ee-357f-fdbb-7728-560293c67599,2005-09-14,,999-26-4971,S99989693,,Ms.,Hae300,Weimann465,,,,asian,nonhispanic,NaN,Marlin  Texas  US,536 Heidenreich Green Apt 55,Houston,Texas,Harris County,48201.0,77093,0.2972706796379955,-95.35224232405352,10628.26,0.0,151584
